gid,scenario,latitude,longitude,demand_ammonia_kg,demand_biofuel_kg,demand_ldv_kg,demand_metals_kg,demand_methanol_kg,demand_mhdv_kg,demand_ng_kg,demand_refining_kg,demand_storage_kg,demand_synfuel_kg,supply_lte_kg,supply_nuclearhte_kg,supply_smr_kg,total_demand_kg,total_supply_kg
725,Improved Electrolysis,32.39987738,-86.29676999,0,20058833.58,0,45977011.49,0,0,0,0,0,0,0,0,0,66035845.08,0
726,Improved Electrolysis,32.42833222,-99.74648713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727,Improved Electrolysis,32.48539191,-84.980651,0,15688740.02,0,45977011.49,0,0,0,0,0,0,0,0,0,61665751.52,0
728,Improved Electrolysis,32.48544707,-93.75593694,0,27131244.96,0,0,0,0,0,31857848,0,0,0,0,5259862.981,58989092.96,5259862.981
729,Improved Electrolysis,32.51855504,-94.7806703,0,30699840.07,0,0,0,0,0,0,0,0,0,0,41389.08575,30699840.07,41389.08575
730,Improved Electrolysis,32.52079279,-92.1166126,0,0,0,0,0,0,0,0,0,0,15443953.54,0,0,0,15443953.54
731,Improved Electrolysis,32.58420891,-83.66935839,0,15688740.02,0,45977011.49,0,0,0,0,0,0,0,0,0,61665751.52,0
732,Improved Electrolysis,32.67780425,-114.5683055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733,Improved Electrolysis,32.73119857,-103.1387527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734,Improved Electrolysis,32.75182594,-97.72515153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735,Improved Electrolysis,32.77064474,-115.545086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736,Improved Electrolysis,32.81525112,-96.97143381,0,30699840.07,0,0,0,0,0,0,0,0,0,0,1336522.561,30699840.07,1336522.561
737,Improved Electrolysis,32.83442899,-83.67135762,0,15688740.02,0,45977011.49,0,0,0,0,0,0,0,0,0,61665751.52,0
738,Improved Electrolysis,32.90202251,-80.01594336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739,Improved Electrolysis,32.90246623,-105.949215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740,Improved Electrolysis,32.90761491,-111.7395221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741,Improved Electrolysis,32.92819635,-117.1291121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742,Improved Electrolysis,33.06065018,-112.0248156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743,Improved Electrolysis,33.09586211,-97.06800071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744,Improved Electrolysis,33.2014573,-92.6734066,73170731.71,117576561.3,0,0,0,0,0,32743858.28,0,0,0,0,93556815.5,223491151.3,93556815.5
745,Improved Electrolysis,33.20620768,-87.53840886,0,30088250.37,0,45977011.49,0,0,0,15408874.48,0,0,0,0,0,91474136.35,0
746,Improved Electrolysis,33.20768189,-96.66996522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747,Improved Electrolysis,33.36524892,-104.5285552,0,11278877.19,0,0,0,0,0,44300514.14,0,0,39611439.62,0,0,55579391.34,39611439.62
748,Improved Electrolysis,33.3682,-92.731,0,78384374.19,0,0,0,0,0,2966208.338,0,0,0,0,2155681.55,81350582.52,2155681.55
749,Improved Electrolysis,33.39835178,-91.03773201,0,20847485.99,0,45977011.49,0,0,0,0,0,0,0,0,0,66824497.49,0
750,Improved Electrolysis,33.41467024,-100.4828222,0,0,0,0,0,0,0,0,0,0,255357930.6,0,0,0,255357930.6
751,Improved Electrolysis,33.43937911,-94.07056686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752,Improved Electrolysis,33.46967965,-86.79080135,0,10029416.79,0,45977011.49,0,0,0,0,0,0,0,0,0,56006428.29,0
753,Improved Electrolysis,33.47237617,-112.3987515,0,0,0,0,0,0,0,0,0,0,0,838070708,0,0,838070708
754,Improved Electrolysis,33.4882414,-81.99597506,114837398.4,31377480.05,0,0,0,0,0,0,0,0,0,0,0,146214878.4,0
755,Improved Electrolysis,33.49399433,-111.9698648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756,Improved Electrolysis,33.50153628,-88.39121113,0,41694971.99,0,45977011.49,0,0,0,0,0,0,0,0,0,87671983.48,0
757,Improved Electrolysis,33.55270384,-117.6587986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758,Improved Electrolysis,33.5596661,-101.8917268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759,Improved Electrolysis,33.62331092,-117.1980418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760,Improved Electrolysis,33.6558,-85.8503,0,20058833.58,0,45977011.49,0,0,0,0,0,0,0,0,0,66035845.08,0
761,Improved Electrolysis,33.69432265,-96.59445098,0,61399680.15,0,0,0,0,0,33899523.87,0,0,0,0,44838176.23,95299204.01,44838176.23
762,Improved Electrolysis,33.7464375,-116.3470086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
763,Improved Electrolysis,33.75220192,-116.9800954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764,Improved Electrolysis,33.76136397,-78.84949451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
765,Improved Electrolysis,33.82407101,-84.33245188,0,31377480.05,0,45977011.49,0,0,0,0,0,0,0,0,0,77354491.54,0
766,Improved Electrolysis,33.90280473,-98.5186186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
767,Improved Electrolysis,33.94374817,-83.39779667,0,15688740.02,0,45977011.49,0,0,0,0,0,0,0,0,0,61665751.52,0
768,Improved Electrolysis,33.98330691,-118.1057299,0,12614777.65,0,0,0,0,0,451402978,0,0,0,0,0,464017755.7,0
769,Improved Electrolysis,33.98669349,-117.3452636,0,6307388.825,0,0,0,0,0,0,0,0,0,0,0,6307388.825,0
770,Improved Electrolysis,34.03543678,-81.07614074,0,40797827.27,0,0,0,0,0,0,0,0,49991976.33,0,0,40797827.27,49991976.33
771,Improved Electrolysis,34.18299976,-111.609878,0,11375425,0,0,0,0,0,0,0,0,0,0,0,11375425,0
772,Improved Electrolysis,34.19577029,-118.8607338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773,Improved Electrolysis,34.21744644,-77.89749419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
774,Improved Electrolysis,34.21777206,-92.03862841,0,39192187.09,0,0,0,0,0,0,0,0,0,0,869170.8009,39192187.09,869170.8009
775,Improved Electrolysis,34.23055023,-119.0338489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
776,Improved Electrolysis,34.25380939,-119.2050426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
777,Improved Electrolysis,34.26263629,-83.85702071,0,31377480.05,0,45977011.49,0,0,0,0,0,0,0,0,0,77354491.54,0
778,Improved Electrolysis,34.26860129,-118.7467894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
779,Improved Electrolysis,34.42746632,-118.5313506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780,Improved Electrolysis,34.42784952,-119.7226257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
781,Improved Electrolysis,34.472633,-93.07294584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
782,Improved Electrolysis,34.47688612,-117.3120699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
783,Improved Electrolysis,34.49537859,-114.3145716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784,Improved Electrolysis,34.52186967,-82.66056461,0,40797827.27,0,45977011.49,0,0,0,0,0,0,0,0,0,86774838.77,0
785,Improved Electrolysis,34.57890443,-112.3989019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
786,Improved Electrolysis,34.61847896,-98.41739007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
787,Improved Electrolysis,34.62517563,-118.1218362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
788,Improved Electrolysis,34.665404,-120.4603686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789,Improved Electrolysis,34.72378331,-76.83675331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
790,Improved Electrolysis,34.73935568,-86.63837073,0,20058833.58,0,45977011.49,0,0,0,0,0,0,0,0,0,66035845.08,0
791,Improved Electrolysis,34.74400639,-77.41732465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
792,Improved Electrolysis,34.7547,-87.635,24390243.9,30088250.37,0,45977011.49,0,0,0,0,0,0,0,0,0,100455505.8,0
793,Improved Electrolysis,34.75730908,-92.31930789,0,0,0,0,0,0,0,0,0,0,35174753.99,0,0,0,35174753.99
794,Improved Electrolysis,34.76169005,-106.7128873,0,0,0,0,0,0,0,0,0,0,150.3240368,0,0,0,150.3240368
795,Improved Electrolysis,34.76656262,-82.25328174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
796,Improved Electrolysis,34.8448296,-82.43927771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797,Improved Electrolysis,34.91110838,-120.4383906,0,6307388.825,0,0,0,0,0,3852218.621,0,0,0,0,0,10159607.45,0
798,Improved Electrolysis,34.95717611,-81.03468412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,Improved Electrolysis,34.97354667,-81.99163297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,Improved Electrolysis,35.05214678,-78.97991294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,Improved Electrolysis,35.05809977,-85.21005766,0,25128225.2,0,45977011.49,0,0,0,0,0,0,0,0,0,71105236.69,0
802,Improved Electrolysis,35.06681392,-92.43738367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
803,Improved Electrolysis,35.07364973,-77.04925627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
804,Improved Electrolysis,35.07836021,-114.5822913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
805,Improved Electrolysis,35.09401516,-89.91762321,0,37692337.8,0,45977011.49,0,0,0,75118263.11,0,0,0,0,0,158787612.4,0
806,Improved Electrolysis,35.11826348,-120.6069725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
807,Improved Electrolysis,35.14181823,-106.6305308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808,Improved Electrolysis,35.177174,-79.43609384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
809,Improved Electrolysis,35.19831874,-101.8483336,65040650.41,92099520.22,0,0,0,0,0,59324166.77,0,0,561186768,0,190754075.1,216464337.4,751940843.2
810,Improved Electrolysis,35.20004052,-111.6250512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811,Improved Electrolysis,35.21388197,-97.44394674,0,90356318.72,0,0,0,0,0,28891639.66,0,0,36125822.73,0,7760453.579,119247958.4,43886276.31
812,Improved Electrolysis,35.22240283,-114.0176949,0,0,0,0,0,0,0,0,0,0,28162585.61,0,0,0,28162585.61
813,Improved Electrolysis,35.24979551,-80.8157913,0,95631780.26,0,0,0,0,0,0,0,0,0,0,0,95631780.26,0
814,Improved Electrolysis,35.25955272,-81.15213742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
815,Improved Electrolysis,35.2741138,-93.13134844,0,0,0,0,0,0,0,0,0,0,14102654.72,0,0,0,14102654.72
816,Improved Electrolysis,35.27918662,-120.6656957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
817,Improved Electrolysis,35.33734663,-96.92194425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
818,Improved Electrolysis,35.33839195,-87.8812237,0,25128225.2,0,45977011.49,0,0,0,0,0,0,0,0,0,71105236.69,0
819,Improved Electrolysis,35.36128658,-119.0306803,0,18922166.48,0,0,0,0,0,20031536.83,0,0,0,0,0,38953703.31,0
820,Improved Electrolysis,35.37807736,-94.36306284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
821,Improved Electrolysis,35.38675904,-77.9832049,0,0,0,0,0,0,0,0,0,0,75611040.89,0,0,0,75611040.89
822,Improved Electrolysis,35.39561967,-109.4888389,0,0,0,0,0,0,0,0,0,0,9673746.347,0,0,0,9673746.347
823,Improved Electrolysis,35.46127672,-79.17232538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
824,Improved Electrolysis,35.48712408,-80.58188837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825,Improved Electrolysis,35.488468,-108.427359,0,0,0,0,0,0,0,10015768.41,0,0,0,0,0,10015768.41,0
826,Improved Electrolysis,35.49874033,-82.56431524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
827,Improved Electrolysis,35.50413881,-97.52523817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828,Improved Electrolysis,35.52774675,-120.6718214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
829,Improved Electrolysis,35.58176189,-77.3730195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830,Improved Electrolysis,35.62432591,-117.6831914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
831,Improved Electrolysis,35.64326422,-106.0077711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
832,Improved Electrolysis,35.73773272,-77.93204343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833,Improved Electrolysis,35.7514463,-95.35106067,36585365.85,45178159.36,0,0,0,0,0,0,0,0,0,0,3.60E+07,81763525.21,3.60E+07
834,Improved Electrolysis,35.75830911,-81.41835935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
835,Improved Electrolysis,35.76971047,-78.66919695,0,95631780.26,0,0,0,0,0,0,0,0,0,0,0,95631780.26,0
836,Improved Electrolysis,35.77369668,-119.2657338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837,Improved Electrolysis,35.82930816,-90.68901485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838,Improved Electrolysis,35.84951815,-86.40510169,0,12564112.6,0,45977011.49,0,0,0,0,0,0,0,0,0,58541124.09,0
839,Improved Electrolysis,35.91675896,-84.0250407,0,12564112.6,0,45977011.49,0,0,0,0,0,0,0,0,0,58541124.09,0
840,Improved Electrolysis,35.941007,-80.01001736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
841,Improved Electrolysis,35.95563,-101.880991,0,0,0,0,0,0,0,77044372.42,0,0,0,0,0,77044372.42,0
842,Improved Electrolysis,35.95933928,-77.83176195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
843,Improved Electrolysis,35.9796355,-78.94746602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
844,Improved Electrolysis,36.07058889,-80.2664688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
845,Improved Electrolysis,36.07429894,-119.0317245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
846,Improved Electrolysis,36.07853147,-79.40934103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
847,Improved Electrolysis,36.09421479,-79.84421419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
848,Improved Electrolysis,36.10600441,-95.90410457,166666666.7,90356318.72,0,0,0,0,0,64139440.04,0,0,67943271.75,0,1.64E+08,321162425.4,231943271.7
849,Improved Electrolysis,36.12176242,-97.0719873,0,90356318.72,0,0,0,0,0,84402109.99,0,0,0,0,40354358.61,174758428.7,40354358.61
850,Improved Electrolysis,36.13247683,-115.165503,0,5206819.629,0,0,0,0,0,0,0,0,5870.442947,0,0,5206819.629,5870.442947
851,Improved Electrolysis,36.14146863,-86.6924717,0,25128225.2,0,45977011.49,0,0,0,0,0,0,0,0,0,71105236.69,0
852,Improved Electrolysis,36.14647828,-120.3545069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853,Improved Electrolysis,36.26760274,-94.17966558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
854,Improved Electrolysis,36.29383428,-119.300912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
855,Improved Electrolysis,36.32190786,-119.6942284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
856,Improved Electrolysis,36.33887935,-82.34881371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
857,Improved Electrolysis,36.4018893,-97.89238882,170731707.3,45178159.36,0,0,0,0,0,0,0,0,0,0,1.68E+08,215909866.7,1.68E+08
858,Improved Electrolysis,36.44,-99.47,65040650.41,0,0,0,0,0,0,0,0,0,0,0,6.40E+07,65040650.41,6.40E+07
859,Improved Electrolysis,36.51951416,-82.54635566,9146341.463,25128225.2,0,0,0,0,0,0,0,0,0,0,0,34274566.66,0
860,Improved Electrolysis,36.56643583,-119.6082291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
861,Improved Electrolysis,36.57500962,-119.4254397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862,Improved Electrolysis,36.575269,-87.35247955,0,25128225.2,0,45977011.49,0,0,0,0,0,0,0,0,0,71105236.69,0
863,Improved Electrolysis,36.60323448,-82.15150296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,Improved Electrolysis,36.6092328,-79.41193778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865,Improved Electrolysis,36.6129838,-121.8620216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866,Improved Electrolysis,36.69561831,-79.89786732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867,Improved Electrolysis,36.70498007,-121.6632649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
868,Improved Electrolysis,36.74633716,-95.95456103,61991869.92,135534478.1,0,0,0,0,0,48152732.76,0,0,0,0,0,245679080.8,0
869,Improved Electrolysis,36.74728807,-108.1589588,0,5639438.597,0,0,0,0,0,0,0,0,0,0,0,5639438.597,0
870,Improved Electrolysis,36.74859963,-101.498854,0,0,0,0,0,0,0,0,0,0,579309420.8,0,0,0,579309420.8
871,Improved Electrolysis,36.78812898,-119.7631528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872,Improved Electrolysis,36.8426435,-121.3931806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
873,Improved Electrolysis,36.9052118,-76.30620706,0,0,0,0,0,0,0,0,0,0,0,236455794.7,0,0,236455794.7
874,Improved Electrolysis,36.93835208,-121.7725478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
875,Improved Electrolysis,36.97145507,-120.0633552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876,Improved Electrolysis,37.01389217,-122.0036696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
877,Improved Electrolysis,37.04738392,-84.08904421,0,52720914.11,0,0,0,0,0,2426897.731,0,0,0,0,0,55147811.85,0
878,Improved Electrolysis,37.05365031,-88.6243339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
879,Improved Electrolysis,37.06287363,-91.30485707,0,0,0,0,0,0,0,0,0,0,8031254.046,0,0,0,8031254.046
880,Improved Electrolysis,37.06332505,-120.8421122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881,Improved Electrolysis,37.08155247,-121.610706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
882,Improved Electrolysis,37.1007914,-94.49858559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883,Improved Electrolysis,37.10534645,-113.5682455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
884,Improved Electrolysis,37.15260297,-93.28762012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
885,Improved Electrolysis,37.17067711,-80.45370044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
886,Improved Electrolysis,37.25354042,-121.0034213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887,Improved Electrolysis,37.28992588,-79.97754038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
888,Improved Electrolysis,37.30826497,-81.18582306,0,0,0,0,0,0,0,0,0,0,13479658.4,0,0,0,13479658.4
889,Improved Electrolysis,37.32985403,-121.9437677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890,Improved Electrolysis,37.33441569,-89.58139672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891,Improved Electrolysis,37.3348294,-120.5267784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
892,Improved Electrolysis,37.38905006,-79.20713523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893,Improved Electrolysis,37.47262902,-120.8164781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894,Improved Electrolysis,37.47839148,-77.48617312,84349593.5,152718361.2,0,0,0,0,0,0,0,0,0,0,0,237067954.7,0
895,Improved Electrolysis,37.58530136,-82.88313216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896,Improved Electrolysis,37.66429906,-75.72664197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897,Improved Electrolysis,37.67352926,-120.966957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898,Improved Electrolysis,37.67934305,-97.32726405,0,196350070.8,0,0,0,0,0,58168501.18,0,0,0,0,0,254518572,0
899,Improved Electrolysis,37.6857894,-121.7560627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900,Improved Electrolysis,37.70224475,-113.0775745,0,6984999.895,0,0,0,0,0,0,0,0,0,0,0,6984999.895,0
901,Improved Electrolysis,37.72875919,-121.4327774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902,Improved Electrolysis,37.7351723,-122.2882621,0,6307388.825,0,0,0,0,0,0,0,0,0,0,0,6307388.825,0
903,Improved Electrolysis,37.7468407,-84.30567292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904,Improved Electrolysis,37.74819669,-89.06629296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
905,Improved Electrolysis,37.76068343,-87.10083001,0,105441828.2,0,0,0,0,0,0,0,0,0,0,0,105441828.2,0
906,Improved Electrolysis,37.77880846,-85.91913999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907,Improved Electrolysis,37.78,-99.93,42682926.83,0,0,0,0,0,0,0,0,0,0,0,0,42682926.83,0
908,Improved Electrolysis,37.7878525,-121.2045269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909,Improved Electrolysis,37.82207373,-81.17122068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910,Improved Electrolysis,37.84002172,-90.48707798,0,0,0,0,0,0,0,0,0,0,5610954.25,0,0,0,5610954.25
911,Improved Electrolysis,37.85037549,-122.0082029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
912,Improved Electrolysis,37.96232176,-121.2878436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
913,Improved Electrolysis,37.97855894,-87.53792402,0,121475988,0,0,0,0,0,11864833.35,0,0,0,0,0,133340821.4,0
914,Improved Electrolysis,37.9910797,-121.7824221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915,Improved Electrolysis,38.02308875,-84.49594153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
916,Improved Electrolysis,38.05807989,-78.48368511,0,0,0,0,0,0,0,0,0,0,0,267363274.4,0,0,267363274.4
917,Improved Electrolysis,38.06693898,-97.91627821,0,294525106.3,0,0,0,0,0,37559131.56,0,0,0,0,0,332084237.8,0
918,Improved Electrolysis,38.11025702,-122.2112119,0,12614777.65,0,0,0,0,0,332138289.5,0,0,0,0,0,344753067.2,0
919,Improved Electrolysis,38.12005954,-78.99215265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920,Improved Electrolysis,38.13791933,-121.2760844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921,Improved Electrolysis,38.1828775,-84.86551762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
922,Improved Electrolysis,38.194467,-95.742764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
923,Improved Electrolysis,38.22902461,-84.55782834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
924,Improved Electrolysis,38.22973177,-85.67411518,0,52720914.11,0,0,0,0,0,0,0,0,0,0,0,52720914.11,0
925,Improved Electrolysis,38.25043117,-122.6457298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
926,Improved Electrolysis,38.26007356,-122.0339381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
927,Improved Electrolysis,38.27823321,-104.6402997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
928,Improved Electrolysis,38.27984426,-77.50160888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
929,Improved Electrolysis,38.29543708,-122.2906586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930,Improved Electrolysis,38.29807353,-76.46284485,0,0,0,0,0,0,0,0,0,0,0,288739383.4,0,0,288739383.4
931,Improved Electrolysis,38.2982918,-122.4749362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
932,Improved Electrolysis,38.36433502,-121.9677198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933,Improved Electrolysis,38.37611409,-81.70227293,0,14836518.83,0,0,0,0,0,0,0,0,0,0,0,14836518.83,0
934,Improved Electrolysis,38.37892834,-75.13102183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
935,Improved Electrolysis,38.42354172,-78.88691883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,Improved Electrolysis,38.44053626,-75.59289594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
937,Improved Electrolysis,38.44093845,-82.48227945,0,28024399.86,0,0,0,0,0,112484783.7,0,0,0,0,0,140509183.6,0
938,Improved Electrolysis,38.44286786,-122.7415819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
939,Improved Electrolysis,38.55453781,-121.7397747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940,Improved Electrolysis,38.57703207,-92.20345233,0,0,0,0,0,0,0,0,0,0,17834703.84,0,0,0,17834703.84
941,Improved Electrolysis,38.61174081,-76.98582053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942,Improved Electrolysis,38.621486,-115.617898,0,0,0,0,0,0,0,1926109.311,0,0,0,0,0,1926109.311,0
943,Improved Electrolysis,38.63088594,-90.34245531,0,235826197.6,0,0,0,0,0,0,0,0,0,0,0,235826197.6,0
944,Improved Electrolysis,38.63899674,-121.3278234,0,6307388.825,0,0,0,0,0,0,0,0,0,0,0,6307388.825,0
945,Improved Electrolysis,38.67347567,-121.7619463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946,Improved Electrolysis,38.7409987,-82.92741907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
947,Improved Electrolysis,38.76571494,-101.0293485,0,0,0,0,0,0,0,0,0,0,843959205.8,0,0,0,843959205.8
948,Improved Electrolysis,38.81464221,-97.61206099,0,98175035.42,0,0,0,0,0,0,0,0,514437124.3,0,0,98175035.42,514437124.3
949,Improved Electrolysis,38.87167489,-104.7743588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
950,Improved Electrolysis,38.89651017,-77.18950287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
951,Improved Electrolysis,38.89785959,-90.12501488,0,86922282.77,0,0,0,0,0,135983317.3,0,0,0,0,0,222905600.1,0
952,Improved Electrolysis,38.89938425,-94.3755258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
953,Improved Electrolysis,38.92777623,-121.0833039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954,Improved Electrolysis,38.95587985,-92.32750625,0,0,0,0,0,0,0,0,0,0,0,160682564.5,0,0,160682564.5
955,Improved Electrolysis,38.95642764,-95.26030433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
956,Improved Electrolysis,39.00560231,-74.88925815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
