Year,Scenario,"Biomass Price",Resource,State,County,"USDA Region","County Fips Code",Production,"Production Unit","Production Density","Harvested Acres",Yield,"Yield Unit","Land Area","Resource Category","Resource Form","Resource Type","Land Source",Class,Section,"Forest Region","Diameter Class","Operation Type",Owner,"supply Class",Version
2030,"1% Basecase, all energy crops",60,Switchgrass,Tennessee,"Obion County",Appalachian,47131,14162,dt,26,3045,4.65,dt/ac,544.72998,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Tennessee,"Obion County",Appalachian,47131,47691,dt,87.55,5996,7.95,dt/ac,544.72998,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Tennessee,"Overton County",Appalachian,47133,58445,dt,134.83,7455,7.84,dt/ac,433.48001,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Tennessee,"Perry County",Appalachian,47135,627,dt,1.51,153,4.11,dt/ac,414.73001,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Tennessee,"Perry County",Appalachian,47135,1856,dt,4.47,391,4.74,dt/ac,414.73001,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Tennessee,"Pickett County",Appalachian,47137,3,dt,0.02,1,5.09,dt/ac,162.98,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Tennessee,"Pickett County",Appalachian,47137,5147,dt,31.58,784,6.57,dt/ac,162.98,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Tennessee,"Polk County",Appalachian,47139,530,dt,1.22,82,6.47,dt/ac,434.67999,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Tennessee,"Putnam County",Appalachian,47141,64181,dt,160.01,8323,7.71,dt/ac,401.10001,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Tennessee,"Rhea County",Appalachian,47143,13022,dt,41.29,2203,5.91,dt/ac,315.38,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Tennessee,"Roane County",Appalachian,47145,11170,dt,30.97,1700,6.57,dt/ac,360.70999,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Tennessee,"Robertson County",Appalachian,47147,231,dt,0.48,28,8.13,dt/ac,476.29001,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Tennessee,"Sequatchie County",Appalachian,47153,714,dt,2.69,103,6.94,dt/ac,265.85999,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Tennessee,"Sequatchie County",Appalachian,47153,8324,dt,31.31,1278,6.52,dt/ac,265.85999,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Tennessee,"Shelby County",Appalachian,47157,61790,dt,80.96,7316,8.45,dt/ac,763.16998,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Tennessee,"Shelby County",Appalachian,47157,21545,dt,28.23,2755,7.82,dt/ac,763.16998,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Tennessee,"Stewart County",Appalachian,47161,4083,dt,8.89,473,8.63,dt/ac,459.32999,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Tennessee,"Stewart County",Appalachian,47161,21697,dt,47.24,2898,7.49,dt/ac,459.32999,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Tennessee,"Sumner County",Appalachian,47165,6014,dt,11.36,757,7.94,dt/ac,529.45001,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Tennessee,"Sumner County",Appalachian,47165,74615,dt,140.93,10224,7.3,dt/ac,529.45001,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Colorado County","Southern Plains",48089,26294,dt,27.38,4392,5.99,dt/ac,960.27002,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Colorado County","Southern Plains",48089,473052,dt,492.62,66836,7.08,dt/ac,960.27002,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Comal County","Southern Plains",48091,1409,dt,2.52,426,3.31,dt/ac,559.47998,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Comal County","Southern Plains",48091,39512,dt,70.62,10864,3.64,dt/ac,559.47998,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Comanche County","Southern Plains",48093,8773,dt,9.35,2825,3.11,dt/ac,937.75,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Comanche County","Southern Plains",48093,308382,dt,328.85,72456,4.26,dt/ac,937.75,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Concho County","Southern Plains",48095,20592,dt,20.93,8853,2.33,dt/ac,983.79999,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Concho County","Southern Plains",48095,70895,dt,72.06,30225,2.35,dt/ac,983.79999,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Cooke County","Southern Plains",48097,337,dt,0.38,99,3.39,dt/ac,874.76001,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Cooke County","Southern Plains",48097,454438,dt,519.5,78569,5.78,dt/ac,874.76001,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Coryell County","Southern Plains",48099,3266,dt,3.1,769,4.24,dt/ac,1052.0699,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Coryell County","Southern Plains",48099,434197,dt,412.71,87671,4.95,dt/ac,1052.0699,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Cottle County","Southern Plains",48101,13879,dt,15.41,5692,2.44,dt/ac,900.56,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Crane County","Southern Plains",48103,51,dt,0.06,23,2.19,dt/ac,785.07001,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Crockett County","Southern Plains",48105,71,dt,0.03,36,1.96,dt/ac,2807.3301,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Crosby County","Southern Plains",48107,56146,dt,62.37,23479,2.39,dt/ac,900.20001,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Culberson County","Southern Plains",48109,657,dt,0.17,301,2.19,dt/ac,3812.8,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Dallas County","Southern Plains",48113,7567,dt,8.69,1504,5.03,dt/ac,871.28003,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Dallas County","Southern Plains",48113,66016,dt,75.77,10237,6.45,dt/ac,871.28003,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Dawson County","Southern Plains",48115,62070,dt,68.94,33189,1.87,dt/ac,900.31,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Deaf Smith County","Southern Plains",48117,79440,dt,53.07,35929,2.21,dt/ac,1496.87,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Delta County","Southern Plains",48119,4572,dt,17.8,820,5.57,dt/ac,256.82999,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Delta County","Southern Plains",48119,102307,dt,398.35,14955,6.84,dt/ac,256.82999,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Denton County","Southern Plains",48121,25484,dt,29.01,5383,4.73,dt/ac,878.42999,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Denton County","Southern Plains",48121,328024,dt,373.42,53312,6.15,dt/ac,878.42999,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"DeWitt County","Southern Plains",48123,2502,dt,2.75,758,3.3,dt/ac,908.97998,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"DeWitt County","Southern Plains",48123,415975,dt,457.63,90482,4.6,dt/ac,908.97998,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Dickens County","Southern Plains",48125,10157,dt,11.26,4250,2.39,dt/ac,901.71997,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Dimmit County","Southern Plains",48127,1069,dt,0.8,540,1.98,dt/ac,1328.88,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Donley County","Southern Plains",48129,109,dt,0.12,57,1.92,dt/ac,926.89001,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Eastland County","Southern Plains",48133,5373,dt,5.8,1866,2.88,dt/ac,926.48999,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Eastland County","Southern Plains",48133,272227,dt,293.83,68734,3.96,dt/ac,926.48999,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Ector County","Southern Plains",48135,66,dt,0.07,31,2.13,dt/ac,897.69,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Edwards County","Southern Plains",48137,90,dt,0.04,37,2.46,dt/ac,2117.8601,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Ellis County","Southern Plains",48139,54436,dt,58.19,11121,4.89,dt/ac,935.48999,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Ellis County","Southern Plains",48139,396058,dt,423.37,62381,6.35,dt/ac,935.48999,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Erath County","Southern Plains",48143,4625,dt,4.27,1383,3.34,dt/ac,1083.0699,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Erath County","Southern Plains",48143,397859,dt,367.34,90349,4.4,dt/ac,1083.0699,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Falls County","Southern Plains",48145,18910,dt,24.7,2885,6.55,dt/ac,765.47998,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Falls County","Southern Plains",48145,321761,dt,420.34,52838,6.09,dt/ac,765.47998,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Fannin County","Southern Plains",48147,40872,dt,45.88,7302,5.6,dt/ac,890.84003,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Fannin County","Southern Plains",48147,457404,dt,513.45,66255,6.9,dt/ac,890.84003,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Fayette County","Southern Plains",48149,4155,dt,4.37,942,4.41,dt/ac,950.01001,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Fayette County","Southern Plains",48149,509889,dt,536.72,81968,6.22,dt/ac,950.01001,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Fisher County","Southern Plains",48151,34979,dt,38.91,15351,2.28,dt/ac,898.94,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Floyd County","Southern Plains",48153,79961,dt,80.59,28997,2.76,dt/ac,992.14001,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Foard County","Southern Plains",48155,22466,dt,31.89,8612,2.61,dt/ac,704.40002,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Foard County","Southern Plains",48155,175713,dt,249.45,50407,3.49,dt/ac,704.40002,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Fort Bend County","Southern Plains",48157,48824,dt,56.67,8293,5.89,dt/ac,861.47998,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Fort Bend County","Southern Plains",48157,341530,dt,396.45,44851,7.61,dt/ac,861.47998,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Franklin County","Southern Plains",48159,1121,dt,3.94,224,5,dt/ac,284.39001,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Franklin County","Southern Plains",48159,101763,dt,357.83,15673,6.49,dt/ac,284.39001,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Freestone County","Southern Plains",48161,832,dt,0.95,173,4.82,dt/ac,877.73999,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Freestone County","Southern Plains",48161,455178,dt,518.58,72899,6.24,dt/ac,877.73999,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Frio County","Southern Plains",48163,11179,dt,9.86,3118,3.59,dt/ac,1133.5,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Frio County","Southern Plains",48163,106330,dt,93.81,36311,2.93,dt/ac,1133.5,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Gaines County","Southern Plains",48165,74881,dt,49.84,40484,1.85,dt/ac,1502.38,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Galveston County","Southern Plains",48167,130999,dt,346.23,17016,7.7,dt/ac,378.35999,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Garza County","Southern Plains",48169,10086,dt,11.29,4570,2.21,dt/ac,893.40997,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Gillespie County","Southern Plains",48171,747,dt,0.71,315,2.38,dt/ac,1058.21,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Gillespie County","Southern Plains",48171,571172,dt,539.75,140446,4.07,dt/ac,1058.21,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Glasscock County","Southern Plains",48173,17826,dt,19.8,10556,1.69,dt/ac,900.21997,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Goliad County","Southern Plains",48175,3320,dt,3.9,979,3.39,dt/ac,852.01001,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Goliad County","Southern Plains",48175,473718,dt,556,106059,4.47,dt/ac,852.01001,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Gonzales County","Southern Plains",48177,2529,dt,2.37,708,3.57,dt/ac,1066.6899,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Gonzales County","Southern Plains",48177,523927,dt,491.17,112141,4.67,dt/ac,1066.6899,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Gray County","Southern Plains",48179,23338,dt,25.2,8675,2.69,dt/ac,925.96997,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Grayson County","Southern Plains",48181,38962,dt,41.77,7248,5.38,dt/ac,932.79999,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Grayson County","Southern Plains",48181,368833,dt,395.4,55339,6.66,dt/ac,932.79999,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Gregg County","Southern Plains",48183,36,dt,0.13,8,4.79,dt/ac,273.29999,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Gregg County","Southern Plains",48183,30846,dt,112.86,4969,6.21,dt/ac,273.29999,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Grimes County","Southern Plains",48185,1651,dt,2.1,327,5.05,dt/ac,787.46002,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Grimes County","Southern Plains",48185,451648,dt,573.55,68981,6.55,dt/ac,787.46002,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Guadalupe County","Southern Plains",48187,18798,dt,26.43,5528,3.4,dt/ac,711.29999,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Guadalupe County","Southern Plains",48187,72166,dt,101.46,17042,4.23,dt/ac,711.29999,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Hall County","Southern Plains",48191,23242,dt,26.31,9423,2.47,dt/ac,883.48999,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Hamilton County","Southern Plains",48193,10983,dt,13.14,3377,3.25,dt/ac,835.90997,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Hamilton County","Southern Plains",48193,11068,dt,13.24,2424,4.57,dt/ac,835.90997,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Hansford County","Southern Plains",48195,63363,dt,68.89,27475,2.31,dt/ac,919.81,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Hardeman County","Southern Plains",48197,25224,dt,36.29,9557,2.64,dt/ac,695.10999,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Hardeman County","Southern Plains",48197,102141,dt,146.94,30387,3.36,dt/ac,695.10999,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Hardin County","Southern Plains",48199,59,dt,0.07,10,5.96,dt/ac,890.57001,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Hardin County","Southern Plains",48199,60131,dt,67.52,7747,7.76,dt/ac,890.57001,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Harris County","Southern Plains",48201,288434,dt,169.32,37590,7.67,dt/ac,1703.48,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Harrison County","Southern Plains",48203,72,dt,0.08,13,5.73,dt/ac,899.95001,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Harrison County","Southern Plains",48203,146522,dt,162.81,22906,6.4,dt/ac,899.95001,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Haskell County","Southern Plains",48207,64527,dt,71.45,26545,2.43,dt/ac,903.13,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Haskell County","Southern Plains",48207,124372,dt,137.71,38503,3.23,dt/ac,903.13,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Hays County","Southern Plains",48209,3373,dt,4.98,972,3.47,dt/ac,677.97998,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Hays County","Southern Plains",48209,142458,dt,210.12,31360,4.54,dt/ac,677.97998,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Hemphill County","Southern Plains",48211,4613,dt,5.09,1755,2.63,dt/ac,906.28998,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Henderson County","Southern Plains",48213,5077,dt,5.81,1097,4.63,dt/ac,873.75,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Henderson County","Southern Plains",48213,308013,dt,352.52,51187,6.02,dt/ac,873.75,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Hidalgo County","Southern Plains",48215,42272,dt,26.91,18718,2.26,dt/ac,1570.87,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Hill County","Southern Plains",48217,78462,dt,81.83,16740,4.69,dt/ac,958.85999,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Hill County","Southern Plains",48217,385608,dt,402.15,63369,6.09,dt/ac,958.85999,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Hockley County","Southern Plains",48219,65509,dt,72.12,30660,2.14,dt/ac,908.39001,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"1% Basecase, all energy crops",60,Switchgrass,Texas,"Hood County","Southern Plains",48221,877,dt,2.09,260,3.38,dt/ac,420.64001,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
