,Plant Name,UniqueID_Final,ORIS Plant Code,Boiler/Generator/Committed Unit,Unit ID,CAMD Database UnitID,PlantType,Combustion Turbine/IC Engine,Region Name,State Name,State Code,County,County Code,FIPS5,Capacity (MW),Heat Rate (Btu/kWh),On Line Year,Retirement Year,Firing,Bottom,Cogen?,Modeled Fuels,Wet/DryScrubber,Scrubber_Online_Year,Scrubber Efficiency,NOx Comb Control,NOx Post-Comb Control,SCR_Online_Year,SNCR_Online_Year,PM Control,FlueGasConditioning_Flag,Mercury_Controls,ACI_Online_Year,Mercury_Controls Efficiency,SO2 Permit Rate (lbs/mmBtu),Mode 1 NOx Rate (lbs/mmBtu),Mode 2 NOx Rate (lbs/mmBtu),Mode 3 NOx Rate  (lbs/mmBtu),Mode 4 NOx Rate  (lbs/mmBtu),Hg EMF for BIT,Hg EMF for SUB,Hg EMF for LIG,HCL Removal,DSI Unit,DSI Online Year,CCS,CCS Removal,C2G,C2G Online Year,BART Affected Unit,FuelType,Plant Code_x,Latitude,Longitude,Plant Code_y,Generator ID,Nameplate Energy Capacity (MWh),Maximum Charge Rate (MW),Maximum Discharge Rate (MW),Technology,Efficiency,Minimum Energy Capacity (MWh),FuelPrice($/MMBtu),CO2EmRate(lb/MMBtu),geometry,index_right,OBJECTID,PCA_REG,Shape_Leng,Shape_Area,PCA_Code,RTO_Code,region,FuelType2,hrGroup,MinDownTime(hrs),RampRate(MW/hr),StartCost($),MinLoad(MWh),RandOpCostAdder($/MWh),FOM(2012$/MW/yr),VOM(2012$/MWh),OpCost($/MWh),RegOfferElig,RegOfferCost($/MW),FlexOfferElig,ContOfferElig,YearAddedCE,Retired,YearRetiredByCE,YearRetiredByAge,GAMS Symbol,DataSource,ATBTechnologyType,ThermalOrRenewableOrStorage,CAPEX(2012$/MW),NSPSCompliant,NOxEmRate(lb/MMBtu),SO2EmRate(lb/MMBtu),Lifetime(years),SO2 Scrubber,CoalType,ECAPEX(2012$/MWH),PlantCategory,Max Zonal Cap,Variable Weight
183,Santa Rita Wind Energy,60987_G_GEN1,60987,G,GEN1,,Onshore Wind,,ERC_WEST,Texas,48.0,Reagan,383.0,48383.0,300.0,0.0,2018.0,9999.0,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,60987.0,31.181377,-101.318787,,,,,,,,,0.0,0.0,POINT (-101.318787 31.181377),61.0,62.0,62.0,9.19136542403,2.63378546811,p62,rto10,p62,Wind,,0.0,300.0,30.626945309026233,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,0,False,False,False,60987+GEN1,,,,,,,,,,,,,,
184,NWP Indian Mesa Wind Farm,55747_G_NWP2,55747,G,NWP2,,Onshore Wind,,ERC_WEST,Texas,48.0,Pecos,371.0,48371.0,82.5,0.0,2001.0,9999.0,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,55747.0,30.931467,-102.201433,,,,,,,,,0.0,0.0,POINT (-102.201433 30.931467),60.0,61.0,61.0,26.1682725484,12.2218363972,p61,rto10,p61,Wind,,0.0,82.5,8.422409959982215,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,0,False,False,False,55747+NWP2,,,,,,,,,,,,,,
185,Woodward Mountain II,55795_G_01,55795,G,01,,Onshore Wind,,ERC_WEST,Texas,48.0,Pecos,371.0,48371.0,78.0,0.0,2001.0,9999.0,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,55795.0,30.9514,-102.414067,,,,,,,,,0.0,0.0,POINT (-102.414067 30.9514),60.0,61.0,61.0,26.1682725484,12.2218363972,p61,rto10,p61,Wind,,0.0,78.0,7.963005780346821,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,0,False,False,False,55795+01,,,,,,,,,,,,,,
186,Woodward Mountain I,55796_G_01,55796,G,01,,Onshore Wind,,ERC_WEST,Texas,48.0,Pecos,371.0,48371.0,82.0,0.0,2001.0,9999.0,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,55796.0,30.9514,-102.414067,,,,,,,,,0.0,0.0,POINT (-102.414067 30.9514),60.0,61.0,61.0,26.1682725484,12.2218363972,p61,rto10,p61,Wind,,0.0,82.0,8.371365051133838,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,0,False,False,False,55796+01,,,,,,,,,,,,,,
187,Desert Sky,55992_G_1,55992,G,1,,Onshore Wind,,ERC_WEST,Texas,48.0,Pecos,371.0,48371.0,160.5,0.0,2002.0,9999.0,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,55992.0,30.9178,-102.0867,,,,,,,,,0.0,0.0,POINT (-102.0867 30.9178),60.0,61.0,61.0,26.1682725484,12.2218363972,p61,rto10,p61,Wind,,0.0,160.5,16.385415740329034,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,0,False,False,False,55992+1,,,,,,,,,,,,,,
188,Buffalo Gap Wind Farm,56240_G_1,56240,G,1,,Onshore Wind,,ERC_WEST,Texas,48.0,Taylor,441.0,48441.0,120.6,0.0,2006.0,9999.0,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,56240.0,32.311556,-100.061589,,,,,,,,,0.0,0.0,POINT (-100.061589 32.311556),60.0,61.0,61.0,26.1682725484,12.2218363972,p61,rto10,p61,Wind,,0.0,120.6,12.312032014228546,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,0,False,False,False,56240+1,,,,,,,,,,,,,,
189,Callahan Divide Wind Energy Center,56270_G_1,56270,G,1,,Onshore Wind,,ERC_WEST,Texas,48.0,Taylor,441.0,48441.0,114.0,0.0,2005.0,9999.0,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,56270.0,32.303889,-100.021667,,,,,,,,,0.0,0.0,POINT (-100.021667 32.303889),60.0,61.0,61.0,26.1682725484,12.2218363972,p61,rto10,p61,Wind,,0.0,114.0,11.63823921742997,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,0,False,False,False,56270+1,,,,,,,,,,,,,,
190,Horse Hollow Wind Energy Center,56291_G_1,56291,G,1,,Onshore Wind,,ERC_WEST,Texas,48.0,Taylor,441.0,48441.0,213.0,0.0,2005.0,9999.0,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,56291.0,32.214024,-100.05712,,,,,,,,,0.0,0.0,POINT (-100.05712 32.214024),60.0,61.0,61.0,26.1682725484,12.2218363972,p61,rto10,p61,Wind,,0.0,213.0,21.745131169408626,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,0,False,False,False,56291+1,,,,,,,,,,,,,,
191,Horse Hollow Wind Energy Center,56291_G_2,56291,G,2,,Onshore Wind,,ERC_WEST,Texas,48.0,Taylor,441.0,48441.0,223.5,0.0,2006.0,9999.0,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,56291.0,32.214024,-100.05712,,,,,,,,,0.0,0.0,POINT (-100.05712 32.214024),60.0,61.0,61.0,26.1682725484,12.2218363972,p61,rto10,p61,Wind,,0.0,223.5,22.817074255224547,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,0,False,False,False,56291+2,,,,,,,,,,,,,,
192,Horse Hollow Wind Energy Center,56291_G_3,56291,G,3,,Onshore Wind,,ERC_WEST,Texas,48.0,Taylor,441.0,48441.0,299.0,0.0,2006.0,9999.0,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,56291.0,32.214024,-100.05712,,,,,,,,,0.0,0.0,POINT (-100.05712 32.214024),60.0,61.0,61.0,26.1682725484,12.2218363972,p61,rto10,p61,Wind,,0.0,299.0,30.52485549132948,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,0,False,False,False,56291+3,,,,,,,,,,,,,,
193,Forest Creek Wind Farm LLC,56394_G_1,56394,G,1,,Onshore Wind,,ERC_WEST,Texas,48.0,Glasscock,173.0,48173.0,124.2,0.0,2006.0,9999.0,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,56394.0,32.039,-101.22,,,,,,,,,0.0,0.0,POINT (-101.22 32.039),60.0,61.0,61.0,26.1682725484,12.2218363972,p61,rto10,p61,Wind,,0.0,124.2,12.679555357936863,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,0,False,False,False,56394+1,,,,,,,,,,,,,,
194,Post Oak Wind LLC,56483_G_1,56483,G,1,,Onshore Wind,,ERC_WEST,Texas,48.0,Shackelford,417.0,48417.0,200.0,0.0,2008.0,9999.0,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,56483.0,32.5144,-99.6564,,,,,,,,,0.0,0.0,POINT (-99.6564 32.5144),60.0,61.0,61.0,26.1682725484,12.2218363972,p61,rto10,p61,Wind,,0.0,200.0,20.417963539350822,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,0,False,False,False,56483+1,,,,,,,,,,,,,,
195,Buffalo Gap 3 Wind Farm,56638_G_GEN1,56638,G,GEN1,,Onshore Wind,,ERC_WEST,Texas,48.0,Nolan,353.0,48353.0,170.2,0.0,2008.0,9999.0,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,56638.0,32.2878,-100.1,,,,,,,,,0.0,0.0,POINT (-100.1 32.2878),60.0,61.0,61.0,26.1682725484,12.2218363972,p61,rto10,p61,Wind,,0.0,170.2,17.375686971987548,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,0,False,False,False,56638+GEN1,,,,,,,,,,,,,,
196,South Trent Wind Farm,56649_G_1,56649,G,1,,Onshore Wind,,ERC_WEST,Texas,48.0,Nolan,353.0,48353.0,101.2,0.0,2009.0,9999.0,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,56649.0,32.4081,-100.1286,,,,,,,,,0.0,0.0,POINT (-100.1286 32.4081),60.0,61.0,61.0,26.1682725484,12.2218363972,p61,rto10,p61,Wind,,0.0,101.2,10.331489550911517,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,0,False,False,False,56649+1,,,,,,,,,,,,,,
197,Goat Wind LP,56754_G_1,56754,G,1,,Onshore Wind,,ERC_WEST,Texas,48.0,Sterling,431.0,48431.0,80.0,0.0,2008.0,9999.0,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,56754.0,31.951944,-100.791389,,,,,,,,,0.0,0.0,POINT (-100.791389 31.951944),60.0,61.0,61.0,26.1682725484,12.2218363972,p61,rto10,p61,Wind,,0.0,80.0,8.16718541574033,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,0,False,False,False,56754+1,,,,,,,,,,,,,,
198,Goat Wind LP,56754_G_2,56754,G,2,,Onshore Wind,,ERC_WEST,Texas,48.0,Sterling,431.0,48431.0,69.6,0.0,2009.0,9999.0,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,56754.0,31.951944,-100.791389,,,,,,,,,0.0,0.0,POINT (-100.791389 31.951944),60.0,61.0,61.0,26.1682725484,12.2218363972,p61,rto10,p61,Wind,,0.0,69.6,7.105451311694085,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,0,False,False,False,56754+2,,,,,,,,,,,,,,
199,Capricorn Ridge Wind LLC,56763_G_1,56763,G,1,,Onshore Wind,,ERC_WEST,Texas,48.0,Sterling,431.0,48431.0,149.5,0.0,2007.0,9999.0,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,56763.0,31.951958,-101.018936,,,,,,,,,0.0,0.0,POINT (-101.018936 31.951958),60.0,61.0,61.0,26.1682725484,12.2218363972,p61,rto10,p61,Wind,,0.0,149.5,15.26242774566474,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,0,False,False,False,56763+1,,,,,,,,,,,,,,
200,Capricorn Ridge Wind LLC,56763_G_2,56763,G,2,,Onshore Wind,,ERC_WEST,Texas,48.0,Sterling,431.0,48431.0,214.5,0.0,2007.0,9999.0,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,56763.0,31.951958,-101.018936,,,,,,,,,0.0,0.0,POINT (-101.018936 31.951958),60.0,61.0,61.0,26.1682725484,12.2218363972,p61,rto10,p61,Wind,,0.0,214.5,21.89826589595376,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,0,False,False,False,56763+2,,,,,,,,,,,,,,
201,Capricorn Ridge Wind LLC,56763_G_3,56763,G,3,,Onshore Wind,,ERC_WEST,Texas,48.0,Sterling,431.0,48431.0,186.0,0.0,2008.0,9999.0,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,56763.0,31.951958,-101.018936,,,,,,,,,0.0,0.0,POINT (-101.018936 31.951958),60.0,61.0,61.0,26.1682725484,12.2218363972,p61,rto10,p61,Wind,,0.0,186.0,18.988706091596267,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,0,False,False,False,56763+3,,,,,,,,,,,,,,
202,Capricorn Ridge Wind LLC,56763_G_4,56763,G,4,,Onshore Wind,,ERC_WEST,Texas,48.0,Sterling,431.0,48431.0,112.5,0.0,2008.0,9999.0,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,56763.0,31.951958,-101.018936,,,,,,,,,0.0,0.0,POINT (-101.018936 31.951958),60.0,61.0,61.0,26.1682725484,12.2218363972,p61,rto10,p61,Wind,,0.0,112.5,11.485104490884837,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,0,False,False,False,56763+4,,,,,,,,,,,,,,
203,Sherbino I Wind Farm,56779_G_1,56779,G,1,,Onshore Wind,,ERC_WEST,Texas,48.0,Pecos,371.0,48371.0,150.0,0.0,2008.0,9999.0,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,56779.0,30.807272,-102.355628,,,,,,,,,0.0,0.0,POINT (-102.355628 30.807272),60.0,61.0,61.0,26.1682725484,12.2218363972,p61,rto10,p61,Wind,,0.0,150.0,15.313472654513117,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,0,False,False,False,56779+1,,,,,,,,,,,,,,
204,EC&R Panther Creek Wind Farm III,56979_G_1,56979,G,1,,Onshore Wind,,ERC_WEST,Texas,48.0,Sterling,431.0,48431.0,199.5,0.0,2009.0,9999.0,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,56979.0,31.9925,-101.1167,,,,,,,,,0.0,0.0,POINT (-101.1167 31.9925),60.0,61.0,61.0,26.1682725484,12.2218363972,p61,rto10,p61,Wind,,0.0,199.5,20.366918630502447,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,0,False,False,False,56979+1,,,,,,,,,,,,,,
205,Langford Wind Power,57153_G_1,57153,G,1,,Onshore Wind,,ERC_WEST,Texas,48.0,Tom Green,451.0,48451.0,150.0,0.0,2009.0,9999.0,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,57153.0,31.085435,-100.67882,,,,,,,,,0.0,0.0,POINT (-100.67882 31.085435),60.0,61.0,61.0,26.1682725484,12.2218363972,p61,rto10,p61,Wind,,0.0,150.0,15.313472654513117,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,0,False,False,False,57153+1,,,,,,,,,,,,,,
206,Sherbino II,57415_G_1,57415,G,1,,Onshore Wind,,ERC_WEST,Texas,48.0,Pecos,371.0,48371.0,145.0,0.0,2011.0,9999.0,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,57415.0,30.772575,-102.505808,,,,,,,,,0.0,0.0,POINT (-102.505808 30.772575),60.0,61.0,61.0,26.1682725484,12.2218363972,p61,rto10,p61,Wind,,0.0,145.0,14.803023566029346,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,0,False,False,False,57415+1,,,,,,,,,,,,,,
207,"Anacacho Wind Farm, LLC",58000_G_ANA,58000,G,ANA,,Onshore Wind,,ERC_REST,Texas,48.0,Kinney,271.0,48271.0,99.8,0.0,2012.0,9999.0,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,58000.0,29.234722,-100.209167,,,,,,,,,0.0,0.0,POINT (-100.209167 29.234722),60.0,61.0,61.0,26.1682725484,12.2218363972,p61,rto10,p61,Wind,,0.0,99.8,10.18856380613606,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,0,False,False,False,58000+ANA,,,,,,,,,,,,,,
214,Rocksprings,60217_G_RKSP,60217,G,RKSP,,Onshore Wind,,ERC_REST,Texas,48.0,Val Verde,465.0,48465.0,149.3,0.0,2017.0,9999.0,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,60217.0,29.72753,-100.79431,,,,,,,,,0.0,0.0,POINT (-100.79431 29.72753),60.0,61.0,61.0,26.1682725484,12.2218363972,p61,rto10,p61,Wind,,0.0,149.3,15.24200978212539,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,0,False,False,False,60217+RKSP,,,,,,,,,,,,,,
216,ETT Presidio NaS Battery,60506_G_BOB,60506,G,BOB,,Batteries,,ERC_WEST,Texas,48.0,Presidio,377.0,48377.0,4.0,0.0,2010.0,9999.0,,,N,Energy Storage,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Energy Storage,60506.0,29.566263,-104.35535,60506.0,BOB,4,4,4,Batteries,0.81,0.0,0.0,0.0,POINT (-104.35535 29.566263),60.0,61.0,61.0,26.1682725484,12.2218363972,p61,rto10,p61,Energy Storage,,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0,0.0,1,1,0,False,False,False,60506+BOB,,,,,,,,,,,,,,
226,Baytown Energy Center,55327_G_CTG1,55327,G,CTG1COMBINED,4097.0,Combined Cycle,,ERC_REST,Texas,48.0,Chambers,71.0,48071.0,1082.0,8069.9519408502765,2002.0,9999.0,,,Y,Natural Gas,,,,,SCR,,,,,,,,,0.01062,0.01062,0.01062,0.01062,,,,,,,,,,,,Natural Gas,55327.0,29.7731,-94.9019,,,,,,,,,3.6509190329230177,117.0,POINT (-94.9019 29.7731),65.0,66.0,66.0,15.9340527498,3.27567832348,p66,rto13,p64,Combined Cycle,"(7720.0, 8200.0]",4.0,344.076,110461.18274788794,432.8,0.0,13170.0,3.5999999999999996,33.06274113562432,1,0.0,1,1,0,False,False,False,55327+CTG1COMBINED,,,,,,,,,,,,,,
227,Central Utility Plant - Texas A&M,58151_G_GTG01,58151,G,GTG01COMBINED,,Combined Cycle,,ERC_REST,Texas,48.0,Brazos,41.0,48041.0,43.4,7780.0,2011.0,9999.0,,,Y,"Natural Gas, Distillate Fuel Oil",,,,,SCR,,,,,,,,,0.03057,0.03057,0.03057,0.03057,,,,,,,,,,,,Natural Gas,58151.0,30.617778,-96.343333,,,,,,,,,3.6509190329230177,117.0,POINT (-96.343333 30.617778),63.0,64.0,64.0,17.6037588908,6.78793955885,p64,rto10,p64,Combined Cycle,"(7720.0, 8200.0]",4.0,27.732599999999998,4430.698088039128,17.36,0.0,13170.0,3.5999999999999996,32.00415007614108,1,0.0,1,1,0,False,False,False,58151+GTG01COMBINED,,,,,,,,,,,,,,
228,Hays Energy Project,55144_G_U1,55144,G,U1COMBINED,4002.0,Combined Cycle,,ERC_REST,Texas,48.0,Hays,209.0,48209.0,1406.0,7552.5846372688475,2002.0,9999.0,,,N,Natural Gas,,,,,SCR,2002.0,,,,,,,,0.01233,0.01233,0.01233,0.01233,,,,,,,,,,,,Natural Gas,55144.0,29.7806,-97.9894,,,,,,,,,3.6509190329230177,116.99999999999999,POINT (-97.9894 29.7806),63.0,64.0,64.0,17.6037588908,6.78793955885,p64,rto10,p64,Combined Cycle,"(7354.0, 7720.0]",4.0,447.108,143538.28368163627,562.4,0.0,13170.0,3.5999999999999996,31.17387499996682,1,0.0,1,1,0,False,False,False,55144+U1COMBINED,,,,,,,,,,,,,,
229,Cedar Bayou 4,56806_G_4,56806,G,4COMBINED,,Combined Cycle,,ERC_REST,Texas,48.0,Chambers,71.0,48071.0,502.0,7720.0,2009.0,9999.0,,,N,Natural Gas,,,,DLNB,SCR,2009.0,,,,,,,,0.01441,0.01441,0.01441,0.01441,,,,,,,,,,,,Natural Gas,56806.0,29.751645,-94.92312,,,,,,,,,3.6509190329230177,116.99999999999999,POINT (-94.92312 29.751645),65.0,66.0,66.0,15.9340527498,3.27567832348,p66,rto13,p64,Combined Cycle,"(7354.0, 7720.0]",4.0,159.636,51249.08848377056,200.8,0.0,13170.0,3.5999999999999996,31.7850949341657,1,0.0,1,1,0,False,False,False,56806+4COMBINED,,,,,,,,,,,,,,
231,Hal C Weaver Power Plant,50118_G_GEN9,50118,G,GEN9COMBINED,,Combined Cycle,,ERC_REST,Texas,48.0,Travis,453.0,48453.0,1698.1,7064.90371591779,2002.0,9999.0,,,Y,Natural Gas,,,,,SCR,,,,,,,,,0.02721,0.02721,0.02721,0.02721,,,,,,,,,,,,Natural Gas,50118.0,30.2867,-97.7356,,,,,,,,,3.6509190329230177,117.0,POINT (-97.73560000000001 30.2867),63.0,64.0,64.0,17.6037588908,6.78793955885,p64,rto10,p64,Combined Cycle,"(7049.999, 7130.0]",4.0,539.9958,173358.71943085815,679.24,0.0,13170.0,3.5999999999999996,29.39339144221281,1,0.0,1,1,0,False,False,False,50118+GEN9COMBINED,,,,,,,,,,,,,,
232,Thomas C Ferguson,4937_G_CT-1,4937,G,CT-1COMBINED,90812.0,Combined Cycle,,ERC_REST,Texas,48.0,Llano,299.0,48299.0,549.0,7054.808743169398,2014.0,9999.0,Other,,N,Natural Gas,,,,DLNB + NH3,SCR,2014.0,,,,,,,,0.00598,0.00598,0.00598,0.00598,,,,,,,,,,,,Natural Gas,4937.0,30.558,-98.3705,,,,,,,,,3.6509190329230177,117.0,POINT (-98.37050000000001 30.558),63.0,64.0,64.0,17.6037588908,6.78793955885,p64,rto10,p64,Combined Cycle,"(7049.999, 7130.0]",4.0,174.582,56047.30991551801,219.60000000000002,0.0,13170.0,3.5999999999999996,29.356535514068867,1,0.0,1,1,0,False,False,False,4937+CT-1COMBINED,,,,,,,,,,,,,,
233,Guadalupe Generating Station,55153_G_CTG1,55153,G,CTG1COMBINED,4028.0,Combined Cycle,,ERC_REST,Texas,48.0,Guadalupe,187.0,48187.0,1496.0,7299.113636363636,2000.0,9999.0,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.03224,0.03224,0.03224,0.03224,,,,,,,,,,,,Natural Gas,55153.0,29.6244,-98.1419,,,,,,,,,3.6509190329230177,117.00000000000001,POINT (-98.14190000000001 29.6244),63.0,64.0,64.0,17.6037588908,6.78793955885,p64,rto10,p64,Combined Cycle,"(7130.0, 7354.0]",4.0,475.728,152726.36727434414,598.4,0.0,13170.0,3.5999999999999996,30.248472898467938,1,0.0,1,1,0,False,False,False,55153+CTG1COMBINED,,,,,,,,,,,,,,
235,EG178 Facility,56233_G_CT02,56233,G,CT02COMBINED,,Combined Cycle,,ERC_WEST,Texas,48.0,Scurry,415.0,48415.0,110.0,7590.0,2005.0,9999.0,,,N,Natural Gas,,,,,SCR,,,,,,,,,0.02707,0.02707,0.02707,0.02707,,,,,,,,,,,,Natural Gas,56233.0,32.747058,-100.954661,,,,,,,,,3.6509190329230177,116.99999999999999,POINT (-100.954661 32.747058),59.0,60.0,60.0,14.0530094329,5.34604098118,p60,rto10,p60,Combined Cycle,"(7589.999, 7652.0]",4.0,34.980000000000004,11229.879946642952,44.0,0.0,13170.0,3.5999999999999996,31.3104754598857,1,0.0,1,1,0,False,False,False,56233+CT02COMBINED,,,,,,,,,,,,,,
244,Formosa Utility Venture Ltd,10554_G_ST3,10554,G,ST3COMBINED,,Combined Cycle,,ERC_REST,Texas,48.0,Calhoun,57.0,48057.0,485.3,5742.631568102205,2000.0,9999.0,,,Y,Natural Gas,,,,STM,,,,,,,,,,0.08253,0.08253,0.08253,0.08253,,,,,,,,,,,,Natural Gas,10554.0,28.6917,-96.5417,,,,,,,,,3.6509190329230177,116.99999999999999,POINT (-96.54170000000001 28.6917),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,Combined Cycle,"(5499.999, 6487.0]",4.0,154.3254,49544.18852823477,194.12,0.0,13170.0,3.5999999999999996,24.565882891048894,1,0.0,1,1,0,False,False,False,10554+ST3COMBINED,,,,,,,,,,,,,,
245,Colorado Bend II,60122_G_CT7,60122,G,CT7COMBINED,91195.0,Combined Cycle,,ERC_REST,Texas,48.0,Wharton,481.0,48481.0,1087.8,6250.0,2017.0,9999.0,,,N,Natural Gas,,,,,SCR,,,,,,,,,0.00786,0.00786,0.00786,0.00786,,,,,,,,,,,,Natural Gas,60122.0,29.289415,-96.065399,,,,,,,,,3.6509190329230177,117.0,POINT (-96.065399 29.289415),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,Combined Cycle,"(5499.999, 6487.0]",4.0,345.9204,111053.30369052912,435.12,0.0,13170.0,3.5999999999999996,26.418243955768858,1,0.0,1,1,0,False,False,False,60122+CT7COMBINED,,,,,,,,,,,,,,
247,Colorado Bend Energy Center,56350_G_CT1A,56350,G,CT1ACOMBINED,4573.0,Combined Cycle,,ERC_REST,Texas,48.0,Wharton,481.0,48481.0,264.0,8386.0,2002.0,9999.0,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.01482,0.01482,0.01482,0.01482,,,,,,,,,,,,Natural Gas,56350.0,29.2878,-96.0683,,,,,,,,,3.6509190329230177,117.0,POINT (-96.06829999999999 29.2878),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,Combined Cycle,"(7663.0, 8550.25]",4.0,83.952,26951.711871943084,105.60000000000001,0.0,13170.0,3.5999999999999996,34.216607010092424,1,0.0,1,1,0,False,False,False,56350+CT1ACOMBINED,,,,,,,,,,,,,,
248,Nueces Bay,3441_G_8,3441,G,8COMBINED,90242.0,Combined Cycle,,ERC_REST,Texas,48.0,Nueces,355.0,48355.0,992.0,7925.260080645161,2010.0,9999.0,,,N,Natural Gas,,,,DLNB + H2O + NH3,SCR,2009.0,,,,,,,0.06,0.01721,0.01721,0.01721,0.01721,,,,,,,,,,,,Natural Gas,3441.0,27.819412,-97.419203,,,,,,,,,3.6509190329230177,117.0,POINT (-97.419203 27.819412),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,Combined Cycle,"(7663.0, 8550.25]",4.0,315.456,101273.09915518008,396.8,0.0,13170.0,3.5999999999999996,32.534482869292425,1,0.0,1,1,0,False,False,False,3441+8COMBINED,,,,,,,,,,,,,,
