gid,scenario,latitude,longitude,demand_ammonia_kg,demand_biofuel_kg,demand_ldv_kg,demand_metals_kg,demand_methanol_kg,demand_mhdv_kg,demand_ng_kg,demand_refining_kg,demand_storage_kg,demand_synfuel_kg,supply_lte_kg,supply_nuclearhte_kg,supply_smr_kg
1118,Improved Electrolysis,41.84130073,-90.20538954,0,0,0,0,0,0,0,0,0,0,0,4.03389E+11,0
1119,Improved Electrolysis,41.92023213,-83.38863745,0,0,0,0,0,0,0,0,0,0,0,1.37243E+11,0
1120,Improved Electrolysis,41.94076134,-84.01031815,0,0,0,0,0,0,0,0,0,0,0,0,0
1121,Improved Electrolysis,41.9468932,-74.01582204,0,0,0,0,0,0,0,0,0,0,0,0,0
1122,Improved Electrolysis,41.95156394,-88.7260266,0,0,0,0,0,0,0,0,0,0,0,0,0
1123,Improved Electrolysis,41.99866355,-91.66172734,0,0,0,0,0,0,0,0,0,0,0,1.282E+11,0
1124,Improved Electrolysis,42.02834529,-93.63249542,51829268293,1.01524E+11,0,0,0,0,0,0,0,0,0,0,0
1125,Improved Electrolysis,42.06643698,-86.46550107,0,0,0,0,0,0,0,0,0,0,0,4.56995E+11,0
1126,Improved Electrolysis,42.08557134,-80.11421282,0,42499338997,0,2.22222E+11,0,0,0,0,0,0,0,0,0
1127,Improved Electrolysis,42.1033174,-79.26601721,0,17899856713,0,0,0,0,0,31511148321,0,0,0,0,0
1128,Improved Electrolysis,42.10543996,-75.96634086,0,0,0,0,0,0,0,0,0,0,0,0,0
1129,Improved Electrolysis,42.12524664,-72.57470311,0,0,0,0,0,0,0,0,0,0,0,0,0
1130,Improved Electrolysis,42.1253892,-76.84913874,0,0,0,0,0,0,0,0,0,0,0,0,0
1131,Improved Electrolysis,42.18580919,-71.79514597,0,0,0,0,0,0,0,0,0,0,0,0,0
1132,Improved Electrolysis,42.20777736,-121.7560486,0,0,0,0,0,0,0,0,0,0,0,0,0
1133,Improved Electrolysis,42.2215426,-105.8418502,0,0,0,0,0,0,0,0,0,0,2.01817E+11,0,0
1134,Improved Electrolysis,42.23945681,-83.66385655,0,0,0,0,0,0,0,0,0,0,0,0,0
1135,Improved Electrolysis,42.24544525,-84.41162781,0,0,0,0,0,0,0,0,0,0,0,0,0
1136,Improved Electrolysis,42.24983911,-85.59124555,0,0,0,0,0,0,0,0,0,0,0,0,0
1137,Improved Electrolysis,42.2619,-110.1946,0,5105750718,0,0,0,0,0,0,0,0,0,0,0
1138,Improved Electrolysis,42.29526093,-89.01018336,0,0,0,0,0,0,0,0,0,0,0,3.2986E+11,0
1139,Improved Electrolysis,42.31450341,-85.19949557,0,0,0,0,0,0,0,0,0,0,0,0,0
1140,Improved Electrolysis,42.33489836,-122.8446037,0,0,0,0,0,0,0,0,0,0,0,0,0
1141,Improved Electrolysis,42.37258701,-71.14208445,0,0,0,0,0,0,0,0,0,0,0,0,0
1142,Improved Electrolysis,42.41000144,-88.14333233,0,0,0,0,0,0,0,0,0,0,0,0,0
1143,Improved Electrolysis,42.42856926,-123.3233055,0,0,0,0,0,0,0,0,0,0,0,0,0
1144,Improved Electrolysis,42.42928472,-95.02694442,0,0,0,0,0,0,0,0,0,0,3.55583E+11,0,0
1145,Improved Electrolysis,42.46169827,-76.48337179,0,0,0,0,0,0,0,0,0,0,0,0,0
1146,Improved Electrolysis,42.48010727,-73.22011901,0,0,0,0,0,0,0,0,0,0,0,0,0
1147,Improved Electrolysis,42.48161485,-96.40035923,1.88008E+11,2.03047E+11,0,0,0,0,0,0,0,0,0,0,0
1148,Improved Electrolysis,42.48960675,-83.22772995,0,1.20854E+11,0,0,0,0,0,55471948144,0,0,0,0,0
1149,Improved Electrolysis,42.49529972,-92.38338914,0,0,0,0,0,0,0,0,0,0,5.12628E+11,0,0
1150,Improved Electrolysis,42.50456523,-90.69257095,50813008130,1.01524E+11,0,0,0,0,0,0,0,0,0,0,0
1151,Improved Electrolysis,42.51004252,-89.0264932,0,0,0,0,0,0,0,0,0,0,0,0,0
1152,Improved Electrolysis,42.51376625,-83.80534205,0,0,0,0,0,0,0,0,0,0,0,0,0
1153,Improved Electrolysis,42.56151386,-114.455637,0,0,0,0,0,0,0,0,0,0,0,0,0
1154,Improved Electrolysis,42.56866944,-71.84813883,0,0,0,0,0,0,0,0,0,0,0,0,0
1155,Improved Electrolysis,42.56876293,-87.86728452,0,0,0,0,0,0,0,0,0,0,0,0,0
1156,Improved Electrolysis,42.69977411,-89.00515731,0,0,0,0,0,0,0,0,0,0,0,0,0
1157,Improved Electrolysis,42.72140989,-84.53807731,0,0,0,0,0,0,0,0,0,0,0,0,0
1158,Improved Electrolysis,42.73654199,-87.83832291,0,0,0,0,0,0,0,0,0,0,0,0,0
1159,Improved Electrolysis,42.74594498,-73.79843198,0,0,0,0,0,0,0,0,0,0,0,0,0
1160,Improved Electrolysis,42.80097778,-86.10165704,0,0,0,0,0,0,0,0,0,0,0,0,0
1161,Improved Electrolysis,42.81961984,-71.44685074,0,0,0,0,0,0,0,0,0,0,0,0,0
1162,Improved Electrolysis,42.84700714,-106.3573668,0,2552875359,0,0,0,0,0,9823157484,0,0,0,0,0
1163,Improved Electrolysis,42.88395029,-112.4469031,0,0,0,0,0,0,0,0,0,0,0,0,0
1164,Improved Electrolysis,42.92672024,-78.82419582,0,35799713425,0,2.22222E+11,0,0,0,0,0,0,0,0,0
1165,Improved Electrolysis,42.92688776,-76.56177813,0,0,0,0,0,0,0,0,0,0,0,0,0
1166,Improved Electrolysis,42.94252649,-85.67063474,0,0,0,0,0,0,0,0,0,0,0,0,0
1167,Improved Electrolysis,42.95758835,-82.48416394,0,0,0,0,0,0,0,0,0,0,0,0,0
1168,Improved Electrolysis,42.98864322,-83.69545522,0,0,0,0,0,0,0,0,0,0,0,0,0
1169,Improved Electrolysis,42.99028513,-71.48034852,0,0,0,0,0,0,0,0,0,0,0,0,0
1170,Improved Electrolysis,43.04146963,-70.81490229,0,0,0,0,0,0,0,0,0,0,0,2.03017E+11,0
1171,Improved Electrolysis,43.04702837,-109.2687347,0,0,0,0,0,0,0,0,0,0,0,0,0
1172,Improved Electrolysis,43.05766776,-88.10270425,0,0,0,0,0,0,0,0,0,0,22730296616,0,0
1173,Improved Electrolysis,43.05964046,-73.79590806,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,Improved Electrolysis,43.08090885,-89.38523954,0,0,0,0,0,0,0,0,0,0,0,0,0
1175,Improved Electrolysis,43.09011539,-76.16344941,0,0,0,0,0,0,0,0,0,0,0,0,0
1176,Improved Electrolysis,43.09517529,-75.27574042,0,0,0,0,0,0,0,0,0,0,0,0,0
1177,Improved Electrolysis,43.13781221,-77.56981251,0,17899856713,0,2.22222E+11,0,0,0,0,0,0,0,1.25955E+11,0
1178,Improved Electrolysis,43.16238925,-78.67714151,0,0,0,0,0,0,0,0,0,0,0,0,0
1179,Improved Electrolysis,43.16522462,-86.21272505,0,0,0,0,0,0,0,0,0,0,0,0,0
1180,Improved Electrolysis,43.19839857,-118.7888436,0,0,0,0,0,0,0,0,0,0,0,0,0
1181,Improved Electrolysis,43.20371559,-123.3657486,0,0,0,0,0,0,0,0,0,0,0,0,0
1182,Improved Electrolysis,43.2227512,-71.55353355,0,10140693978,0,0,0,0,0,0,0,0,11182831913,0,0
1183,Improved Electrolysis,43.23100244,-70.90442492,0,0,0,0,0,0,0,0,0,0,0,0,0
1184,Improved Electrolysis,43.23246861,-75.44341669,0,0,0,0,0,0,0,0,0,0,0,0,0
1185,Improved Electrolysis,43.32028563,-73.65631887,0,0,0,0,0,0,0,0,0,0,0,0,0
1186,Improved Electrolysis,43.38810816,-88.2341418,0,0,0,0,0,0,0,0,0,0,0,0,0
1187,Improved Electrolysis,43.40952076,-76.46757325,0,0,0,0,0,0,0,0,0,0,0,1.67805E+11,0
1188,Improved Electrolysis,43.43235593,-83.97910032,0,0,0,0,0,0,0,0,0,0,0,0,0
1189,Improved Electrolysis,43.49458106,-112.0004346,0,0,0,0,0,0,0,0,0,0,0,0,0
1190,Improved Electrolysis,43.53415244,-96.73483983,0,0,0,0,0,0,0,0,0,0,0,0,0
1191,Improved Electrolysis,43.59263374,-84.76195506,0,0,0,0,0,0,0,0,0,0,29959472789,0,0
1192,Improved Electrolysis,43.60764359,-83.88864532,0,0,0,0,0,0,0,0,0,0,0,0,0
1193,Improved Electrolysis,43.61547205,-116.6085124,0,0,0,0,0,0,0,0,0,0,0,0,0
1194,Improved Electrolysis,43.61605362,-84.22073685,0,60427006766,0,0,0,0,0,0,0,0,0,0,0
1195,Improved Electrolysis,43.61778027,-116.2903364,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,Improved Electrolysis,43.66326246,-70.32546065,0,0,0,0,0,0,0,0,0,0,0,0,0
1197,Improved Electrolysis,43.75134538,-87.75658592,0,0,0,0,0,0,0,0,0,0,0,0,0
1198,Improved Electrolysis,43.78191369,-88.44066046,0,0,0,0,0,0,0,0,0,0,0,0,0
1199,Improved Electrolysis,43.848521,-104.213903,0,0,0,0,0,0,0,7126604449,0,0,0,0,0
1200,Improved Electrolysis,43.86145311,-91.22609015,0,0,0,0,0,0,0,0,0,0,19433210109,0,0
1201,Improved Electrolysis,44.00941414,-75.81891044,0,0,0,0,0,0,0,0,0,0,0,0,0
1202,Improved Electrolysis,44.02186586,-92.47643185,0,0,0,0,0,0,0,0,0,0,0,0,0
1203,Improved Electrolysis,44.02737286,-88.56407201,0,0,0,0,0,0,0,0,0,0,18765891849,0,0
1204,Improved Electrolysis,44.048202,-91.66599743,0,0,0,0,0,0,0,0,0,0,0,0,0
1205,Improved Electrolysis,44.04908515,-121.3120018,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,Improved Electrolysis,44.06495591,-123.0758902,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,Improved Electrolysis,44.08180348,-70.18166745,0,0,0,0,0,0,0,0,0,0,0,0,0
1208,Improved Electrolysis,44.08320259,-103.2449728,0,2.10534E+11,0,0,0,0,0,0,0,0,28162510772,0,0
1209,Improved Electrolysis,44.11702473,-87.64994648,0,0,0,0,0,0,0,0,0,0,0,1.67319E+11,0
1210,Improved Electrolysis,44.16579613,-93.99046468,0,58802919375,0,0,0,0,0,0,0,0,1.68859E+11,0,0
1211,Improved Electrolysis,44.24719796,-88.41125098,0,0,0,0,0,0,0,0,0,0,0,0,0
1212,Improved Electrolysis,44.27388676,-105.487443,0,2552875359,0,0,0,0,0,0,0,0,50365162664,0,0
1213,Improved Electrolysis,44.32428645,-106.6966774,0,0,0,0,0,0,0,0,0,0,10627699323,0,0
1214,Improved Electrolysis,44.41514358,-95.73902739,0,0,0,0,0,0,0,0,0,0,2.06452E+11,0,0
1215,Improved Electrolysis,44.42352016,-115.2284722,0,34000574350,0,0,0,0,0,0,0,0,0,0,0
1216,Improved Electrolysis,44.48125227,-73.16160888,0,26015843956,0,0,0,0,0,0,0,0,0,0,0
1217,Improved Electrolysis,44.48618405,-99.81714318,0,0,0,0,0,0,0,0,0,0,1.63553E+11,0,0
1218,Improved Electrolysis,44.50521797,-88.0415367,0,0,0,0,0,0,0,0,0,0,0,0,0
1219,Improved Electrolysis,44.51001744,-89.55206797,0,2.40195E+11,0,0,0,0,0,0,0,0,0,0,0
1220,Improved Electrolysis,44.57503713,-123.2867962,0,0,0,0,0,0,0,0,0,0,0,0,0
